,car_id,marke,modell,preis,kilometer
1267,8f17d24b-2116-424e-b535-430b56711531,Volkswagen,Golf,14.900 €,93.500 km
1268,562203bd-e638-47e2-a01b-8a50ba87798b,Audi,A6,19.480 €,107.750 km
1269,c6f6f927-7720-4867-b49a-ad8b3f1adb15,BMW,320,14.749 €,94.505 km
1270,78959329-b28b-4e0f-905c-dd94a2d563da,Ford,C-Max,13.690 €,93.280 km
1271,a71fe562-168a-4f83-8bdd-f93bce323317,Volkswagen,Golf,16.490 €,103.000 km
1272,ad02f2cb-52bd-45c5-9573-17c6bee2328f,Volkswagen,Golf,17.350 €,98.936 km
1273,d98f708b-6ed6-4459-93eb-c85ba3025adb,Volkswagen,Polo,6.999 €,101.292 km
1274,3de87857-8f37-4cf4-b945-88ca4329ab76,,,,
1275,3422a0cc-0d10-4d8f-98e1-ad021b81e99b,Mercedes-Benz,E 350,23.332 €,96.850 km
1276,79f57300-e302-48d3-b4be-7e8992598265,Audi,A3,16.490 €,85.051 km
1277,12584058-50fd-4cbd-9a06-93f99f07c3f3,Audi,A3,16.490 €,85.051 km
1278,d8a24d42-7ffc-4ea1-93ea-e2a509b64de4,Volkswagen,T5 Transporter,21.900 €,80.500 km
1279,1e950d54-2ca3-4042-9a9c-ad0c83b30ea0,Volkswagen,Golf,14.900 €,93.500 km
1280,43cf0314-7cc5-42a1-9f39-420278d6f77e,Volkswagen,Beetle,15.985 €,94.500 km
1281,35c880b1-77c3-438e-bc87-a22c9c0a8ba5,Volkswagen,Golf,10.990 €,81.576 km
1282,ad6027f3-1c06-488e-bc09-6d97fc1e5fbf,Volkswagen,Passat Variant,15.000 €,100.000 km
1283,f629ba3b-060b-4112-b2a2-09bd7282f575,Opel,Corsa,17.980 €,0 km
1284,3213eb30-359c-421b-8bcc-7f6c77b7f171,Volkswagen,Passat Variant,15.000 €,100.000 km
1285,1354bd8e-b427-42fd-94c4-f0f09d659c3f,Volkswagen,Golf,27.900 €,106.637 km
1286,1732391b-d24d-465f-b9df-81859ff6e40c,Volkswagen,Golf,14.900 €,93.500 km
1287,920c3a72-9139-47bc-8ff1-d6113b43e767,,,,
1288,53100e8f-66bf-487b-a743-a8e2758b5db5,Volkswagen,Golf,17.350 €,98.936 km
1289,15a84f08-30a5-4ae4-bca9-20c95bffd22a,Volkswagen,Phaeton,18.999 €,96.933 km
1290,fbd35684-2d32-459b-8819-bddf50705041,Volkswagen,Beetle,15.985 €,94.500 km
1291,70c5486b-693a-4ee4-a961-459c02dd0b1e,Volkswagen,T5 Transporter,21.900 €,80.500 km
1292,13e2a27a-3247-491f-8bb1-c66808347650,Volkswagen,Golf,17.350 €,98.936 km
1293,75e1eb6c-5730-46c8-b63b-6d32b2ae3113,Audi,A4,17.990 €,96.500 km
1294,d9bd4455-e858-44a1-a450-b442804aa8ca,Volkswagen,Golf,26.990 €,99.980 km
1295,8c90171e-b689-4fdc-baa1-74ef03462305,Volkswagen,Golf,12.950 €,84.500 km
1296,da034fc0-84c8-449a-be3f-31890040fbfc,Volkswagen,Sharan,17.000 €,114.000 km
1297,66a3095d-22e3-42c4-bbdb-67a4de4d9542,Volkswagen,CC,15.500 €,91.000 km
1298,007420ad-fabf-43a0-b09a-edaa73e727c8,Volkswagen,Beetle,15.985 €,94.500 km
1299,dea660f1-12d8-4c6d-9872-26a01c523e0b,Audi,A3,16.490 €,85.051 km
1300,51c759c0-04f2-476c-85b0-59f56acf6c6c,Audi,A3,16.490 €,85.051 km
1301,d4b7209e-5c37-4bf3-8a35-79ab4cf6756b,,,,
1302,513949ee-8593-450b-8dfa-e62a667d1416,Volkswagen,Golf,16.490 €,103.000 km
1303,78fa5b69-7df5-4541-9191-b5bd1ce512ba,Audi,A3,16.490 €,85.051 km
1304,4aa68e2a-4811-4bfe-8f01-87faa38ef354,BMW,530,21.990 €,91.812 km
1305,db065eed-b9be-4e2a-b41e-71458ac77c14,BMW,320,14.749 €,94.505 km
1306,31208a54-13ad-4220-be25-1bbd6f18d586,Volkswagen,Golf,12.950 €,84.500 km
1307,cda3e9ab-1700-4b65-91c2-53d3dc689344,Mercedes-Benz,E 350,23.332 €,96.850 km
1308,5ae294d7-98b8-42fd-8d0d-75d50aa8f1ed,Volkswagen,Golf,16.430 €,88.000 km
1309,835aeb35-c6bf-420f-92f0-d4dce3355870,Mercedes-Benz,A 180,7.777 €,88.876 km
1310,155c78e9-9d9e-4877-a1d9-21a1f891bbf5,Volkswagen,Golf,16.490 €,103.000 km
1311,5dc63251-b112-4d6f-ac2d-82f44b33a32d,Volkswagen,T5 Transporter,21.900 €,80.500 km
1312,e23182f5-2168-403e-90cd-7c1b72169954,BMW,320,14.749 €,94.505 km
1313,58ea4311-54ac-4ee8-86ab-88a7395c1566,Audi,A3,16.490 €,85.051 km
1314,a8f775ab-8af4-4151-9a7e-5c9737960062,Volkswagen,Golf,16.430 €,88.000 km
1315,bdcdbe68-753e-409f-a5dd-3a6b36f9afc2,Volkswagen,Golf,17.490 €,132.500 km
1316,93b06bf6-a7dc-40b3-bb1f-579d0fd906a9,Volkswagen,Sharan,17.000 €,114.000 km
1317,d482aea1-3a3f-4822-a0ca-c15efedb231b,Volkswagen,T5 Transporter,21.900 €,80.500 km
1318,9f1a6a84-117e-473b-95de-ff63840f0e3f,Volkswagen,Golf,14.900 €,93.500 km
1319,db9b695e-53f1-42ce-a990-401a0b658a84,Volkswagen,Beetle,15.985 €,94.500 km
1320,2877dfd9-442b-4f0d-9686-66a786a896bd,Volkswagen,Passat Variant,15.000 €,100.000 km
1321,d2100364-5103-466c-bd18-101f6ba690b0,Volkswagen,Golf,14.900 €,93.500 km
1322,ae3e1d01-6e0f-4d17-9d97-360b469b8faf,Volkswagen,CC,15.500 €,91.000 km
1323,d1ebdce6-9243-435e-a01f-70c67161103a,Volkswagen,Golf,16.430 €,88.000 km
1324,966504fe-0d30-4729-b471-71e7aa99f771,BMW,530,21.990 €,91.812 km
1325,c9ea42a8-f85e-41d9-ac01-727f0440f102,Audi,A4,17.990 €,96.500 km
1326,a3757c74-0678-4613-b08e-85501ada1db0,Volkswagen,Beetle,15.985 €,94.500 km
1327,25dc28a0-f8fd-473c-9a75-abc754e2b335,Volkswagen,Golf,16.490 €,103.000 km
1328,edeb375e-c4ce-4f08-8dde-88c9246e3d4d,Volkswagen,Golf,14.900 €,93.500 km
1329,fe0312c8-d01c-4330-a957-f1dcd23694fd,Mercedes-Benz,GLA 220,29.879 €,84.848 km
1330,73c751f3-ae04-4ee1-a2a8-41b92ff46546,Audi,SQ7,139.900 €,4.500 km
1331,edd12058-cbe7-41f9-9f3c-ed57ae690e88,BMW,320,14.749 €,94.505 km
1332,d2e5c3b7-ac88-4922-98d3-7286cd477fcf,Volkswagen,Golf,17.350 €,98.936 km
1333,00190e05-99a4-4b08-b628-c2b10b9cdf88,BMW,320,14.749 €,94.505 km
1334,438f7a60-4de9-4edb-bec3-1b2232c22442,Volkswagen,Passat Variant,15.000 €,100.000 km
1335,0e5fa5a9-f665-40d9-8d72-ba3aa71642a6,Audi,A4,17.990 €,96.500 km
1336,d232ff2d-3fbf-4fa9-9788-39f983bc40e4,Audi,A3,16.490 €,85.051 km
1337,3d57552f-c2b1-4ea5-9267-b91fd85e9385,Volkswagen,T5 Transporter,21.900 €,80.500 km
1338,6d62a7fe-d0e7-42ea-9016-8d5c0767f943,Mercedes-Benz,E 350,23.332 €,96.850 km
1339,0807ca43-343e-4be6-b1ed-fd20b9435c8c,Volkswagen,Sharan,17.000 €,114.000 km
1340,f728159d-2ec0-41df-b7f0-cd1c82c6b9be,BMW,320,14.749 €,94.505 km
1341,7b6ab33c-894a-43f2-b765-4cac3919f0b7,Volkswagen,Golf,26.990 €,99.980 km
1342,36a9e7f4-c7d7-4671-9d23-69ba3a9cc84c,Mercedes-Benz,E 350,23.332 €,96.850 km
1343,ca99b08f-70eb-4487-94b5-d2519417f95e,Volkswagen,Beetle,15.985 €,94.500 km
1344,ebcd0d80-3c7d-4a2e-a3f1-36df53bd8ff4,Volkswagen,Golf,9.980 €,105.500 km
1345,f47fc5de-5a0a-4e5b-8aca-f8c988c72310,Volkswagen,Passat Variant,15.000 €,100.000 km
1346,b3c299da-b305-4aac-85ff-1b6e87a4888b,Volkswagen,Golf,17.350 €,98.936 km
1347,c5704b97-a1f9-492d-8ea2-20215f9d04a2,Volkswagen,Golf,17.350 €,98.936 km
1348,cde0734f-16c2-432d-b585-9e6e9ecd2a23,Volkswagen,Golf,12.950 €,84.500 km
1349,33fb517e-7aef-47f3-8f6c-42f2930ffe21,Audi,A3,16.490 €,85.051 km
1350,d2e48140-3325-447a-875c-d80f72128646,Volkswagen,Golf,17.900 €,100.000 km
1351,ffc3f58b-a737-4e4d-b00f-563db5d44592,Volkswagen,Golf,14.900 €,93.500 km
1352,b7e26232-d7b9-437b-8938-7d6c0d28f310,Volkswagen,Golf,17.350 €,98.936 km
1353,79c1e0e3-f343-4c34-b3e9-db66c0d3de96,Volkswagen,Passat Variant,15.000 €,100.000 km
1354,f6bf1ec1-b46f-4c37-81bf-f0200946e78c,,,,
1355,f4ddbda2-90a9-49b6-8941-64cbb2939bdb,Audi,A4,17.990 €,96.500 km
1356,964f7197-4052-4aee-93d8-ff9acaca2e72,Mercedes-Benz,GLA 220,29.879 €,84.848 km
1357,a117ba1b-ef2e-472d-bd64-51e093b89afa,Volkswagen,Golf,12.950 €,84.500 km
1358,5f633346-1fc0-40a9-957d-9b59aab6f2f3,Mercedes-Benz,E 350,23.332 €,96.850 km
1359,8deb07f4-7b13-42a1-84d3-9f4cec2a96b4,Mercedes-Benz,GLA 220,29.879 €,84.848 km
1360,5b77c023-e6b8-45a9-8c8a-03a40acf4ca8,Audi,A3,16.490 €,85.051 km
1361,c708589d-6284-4fcf-a8b4-e1aed942ffc8,BMW,530,21.990 €,91.812 km
1362,a6162e2b-6b1f-4ea3-a959-4115c4e785cc,Volkswagen,CC,15.500 €,91.000 km
1363,7d3c236a-1b51-4a4f-aab3-0a69010b559a,Volkswagen,Golf,10.990 €,81.576 km
1364,ca05f800-f3a7-495f-b5eb-3f81bc3f4899,Audi,A4,17.990 €,96.500 km
1365,8532045c-422e-4535-aad8-76292d27518a,,,,
1366,34af7351-41fb-46ee-a4f1-68f181f94dd2,Volkswagen,Golf,12.950 €,84.500 km
1367,d3050863-5da1-4923-8259-7b52a958ba69,Volkswagen,Passat,17.100 €,98.347 km
1368,87369ae2-7224-4f9e-98da-a6c049597826,Volkswagen,Golf,12.950 €,84.500 km
1369,fc6e0e32-a718-4b61-89a0-db9790f863dd,Volkswagen,CC,15.500 €,91.000 km
1370,bc7e8913-01b5-4860-b8f6-235d59071cd9,Audi,A4,17.990 €,96.500 km
1371,d8735b3d-e446-41a7-a684-c594fab806d6,Volkswagen,Golf,13.390 €,93.726 km
1372,c299d4cd-d8d9-4986-9a36-6e73d00bfb80,Volkswagen,Golf,17.980 €,92.420 km
1373,ecd87fc9-084b-4a8c-9d4e-01981fdb20f6,Volkswagen,Golf,10.990 €,81.576 km
1374,7c2e9f80-81e1-4002-a360-d70aa4e2931b,Volkswagen,Golf,16.430 €,88.000 km
1375,2166b326-632d-43ae-bbf7-d668a3307c23,Volkswagen,T5 Transporter,21.900 €,80.500 km
1376,eba463ee-76cf-4dd6-955b-07dce60c18ea,Volkswagen,Golf,17.980 €,92.420 km
1377,9a659938-8ba2-41d8-ad0e-b262eb0ac376,Volkswagen,Sharan,17.000 €,114.000 km
1378,78e53ff6-fb46-4bda-ab60-8cc3deb7ab1d,BMW,530,21.990 €,91.812 km
1379,3368f5a6-1581-43c5-bf2f-36f92674035d,Volkswagen,Golf,26.990 €,99.980 km
1380,2bd2001d-670f-4a54-b91a-01bb9874e238,Volkswagen,Golf,26.990 €,99.980 km
1381,6c67256a-d29b-4f9b-ad9d-8aab01cc7bd1,Volkswagen,CC,15.500 €,91.000 km
1382,5be854a1-1665-429e-895d-373bf4dbbc96,Volkswagen,CC,15.500 €,91.000 km
1383,7f80e33c-d514-4e39-9b24-0dadc9b72893,Volkswagen,Caddy,15.890 €,111.418 km
1384,63739d59-05df-45bb-ba33-b6b54bf383e3,BMW,320,14.749 €,94.505 km
1385,f50fc9ba-e44e-4227-8add-fd7ca974b005,Volkswagen,Caddy,15.890 €,111.418 km
1386,20874c07-4228-4e53-abf1-625e7cf80fc9,,,,
1387,16b5f8b0-f4a2-4833-ab55-90ea3b09fd8e,Volkswagen,Caddy,15.890 €,111.418 km
1388,159466aa-e9b0-4e2a-98d5-7b5e0e4ac3b6,BMW,335,19.500 €,94.500 km
1389,fddab1cc-1120-4b86-bb6c-c4d0571edc05,Volkswagen,Sharan,17.000 €,114.000 km
1390,84cd8b88-e5ad-4934-ae32-7d867dafc01d,Audi,A4,17.990 €,96.500 km
1391,2cd298b5-224e-4872-8c11-3f079ef2795b,Volkswagen,Golf,17.350 €,98.936 km
1392,6d2b7155-f35b-4cbf-963c-9add10da3cf4,Volkswagen,Golf,16.430 €,88.000 km
1393,3be80a04-191c-48b2-ba55-4ebf2321a435,Volkswagen,Beetle,15.985 €,94.500 km
1394,7c4bbdc9-a902-4138-ab25-7166d70cfb5f,Audi,A3,16.490 €,85.051 km
1395,60b6f17d-4c72-4f23-8ee1-ab6dfe1ec5ad,Volkswagen,Beetle,15.985 €,94.500 km
1396,0b3264ce-fba5-4587-b419-9c5429d664ef,Volkswagen,Golf,21.900 €,102.000 km
1397,11000a32-7847-4f3c-a7b7-13b2908ba8fe,Audi,A3,16.490 €,85.051 km
1398,6b6c2a4d-9b5b-4d94-882e-daa8606c303e,BMW,320,14.749 €,94.505 km
1399,83963da9-dadb-435a-882a-edfa90b0a7d9,Mercedes-Benz,GLA 220,29.879 €,84.848 km
1400,cc913459-a914-42eb-950c-1b8e569a8800,Volkswagen,Golf,16.499 €,76.209 km
1401,41314905-63a7-4812-bf78-de3ecf5c0915,Mercedes-Benz,E 350,23.332 €,96.850 km
1402,f5b56fb3-6e0a-4882-8730-e5bf415f38e7,Audi,A4,17.990 €,96.500 km
1403,25820d4e-95bb-4aeb-bb53-753b9c31507b,Volkswagen,Beetle,15.985 €,94.500 km
1404,1b05cde4-b772-4891-bbef-27216263eff0,Volkswagen,Golf,10.990 €,81.576 km
1405,5facf206-4134-4a72-a5b7-503449ad17ca,BMW,320,14.749 €,94.505 km
1406,5a40955e-58cc-457c-a9e8-dfbc18ed1a84,Audi,A3,16.490 €,85.051 km
1407,bcd9f019-d719-4664-ab78-3473b6376ea5,,,,
1408,44835b01-878c-459c-8f92-18b08d13a2e6,Volkswagen,T5 Transporter,21.900 €,80.500 km
1409,3455a22e-9e50-4ddc-b78a-b9b165829c19,Audi,A3,16.490 €,85.051 km
1410,33165c54-ffbb-4799-9ccb-39f24d2c09f1,BMW,530,21.990 €,91.812 km
1411,12cd1d2b-57d4-41d5-baf0-b3b4dd6ba5cd,Volkswagen,Golf,10.990 €,81.576 km
1412,66fb8f47-116e-4747-a8a0-6c84408c617a,Volkswagen,Golf,17.350 €,98.936 km
1413,773f2cfb-f02c-4775-8114-d4732b2e916f,Volkswagen,Beetle,15.985 €,94.500 km
1414,4e781209-afd4-48a0-82de-28264b836f81,Volkswagen,Golf,16.490 €,103.000 km
1415,a2c05568-0895-4e02-9284-0355b959bfca,Volkswagen,T5 Transporter,21.900 €,80.500 km
1416,c390a2b7-b774-4f72-be26-cfb930b7705d,Volkswagen,Golf,12.950 €,84.500 km
1417,169ced0b-9e29-4e77-b9b0-7d6272f4da58,Volkswagen,Golf,10.990 €,81.576 km
1418,efeb0837-80c4-4c80-abaa-45db0f0627d7,Mercedes-Benz,E 350,23.332 €,96.850 km
1419,5168f405-ac1b-4665-8e1a-48187fc03870,Volkswagen,Touran,28.440 €,23.719 km
1420,23c12e23-8800-4b63-8f3a-5c473e777031,Volkswagen,Golf,14.900 €,93.500 km
1421,dcfc46a7-a9e8-4ba1-b456-1a4597674c94,Audi,A4,17.990 €,96.500 km
1422,ffc4e963-913a-4f93-b4d9-2f0fcf080c3d,Audi,A3,16.490 €,85.051 km
1423,5bd3a91a-38cb-417a-9973-cafe244a2bb8,Volkswagen,CC,17.480 €,101.059 km
1424,80bdee2b-4e98-4da4-a9f7-9219ec313aa1,Volkswagen,Golf,16.490 €,103.000 km
1425,7bb29ac7-7850-4377-9191-8ca732326767,Volkswagen,Golf,16.490 €,103.000 km
1426,3e9b0545-c285-40ec-bd28-44c574603bef,Volkswagen,Golf,12.950 €,84.500 km
1427,edde2ca4-8d01-467a-b5f2-9676b4ae82be,Volkswagen,Caddy,15.890 €,111.418 km
1428,94f12685-bad4-489f-b19a-56479e58912b,Volkswagen,CC,15.500 €,91.000 km
1429,425caa49-596d-4cfa-8936-2418cbb7701e,Volkswagen,Golf,18.450 €,89.497 km
1430,1739b5dd-a870-4021-b1bb-0be96d1f8b5e,Mercedes-Benz,GLA 220,29.879 €,84.848 km
1431,24f82ba7-871a-4afb-b3a7-11adb7e0e888,Audi,A4,17.990 €,96.500 km
1432,9dbf949d-f1c7-4b9e-ad66-1854c1cd4df6,Volkswagen,Golf,10.990 €,81.576 km
1433,5e2d9fa7-3fcc-4b04-a9ce-163102f2efe4,Volkswagen,Golf,26.990 €,79.830 km
1434,033d2946-4de7-4d58-a642-7320adce9c96,Volkswagen,Golf,17.980 €,92.420 km
1435,e940d898-95c1-42b6-8574-1b662f5a2087,Volkswagen,Golf,16.430 €,88.000 km
1436,d7ed9e86-6b13-4c42-a7cc-76e00601f667,Mercedes-Benz,SLK 200,23.500 €,93.000 km
1437,9e1660d4-a77f-4d2f-b59b-c8988f55341c,Volkswagen,Golf,15.000 €,112.000 km
1438,8fa61a76-d856-4834-902b-4d4fd350aa99,Volkswagen,Golf,16.430 €,88.000 km
1439,025398bc-59c4-456f-b7e0-4a0c1657d9ad,Mercedes-Benz,E 350,23.332 €,96.850 km
1440,662e3928-812c-44e6-8007-23c593427a49,Volkswagen,CC,15.500 €,91.000 km
1441,2a24b432-2d2a-418f-a8e2-864780e78014,Volkswagen,CC,15.500 €,91.000 km
1442,c818acd5-b1c1-4306-b21a-d5fa1eda906e,Volkswagen,Golf,16.430 €,88.000 km
1443,9e645b93-dd58-4552-ae34-6aa754187b5e,Volkswagen,Golf,14.900 €,93.500 km
1444,d0e444d0-4566-408e-af7e-c031bf3d2bf0,Volkswagen,Golf,16.430 €,88.000 km
1445,ee5cde64-b50f-4958-90c8-8c2e9fa6018d,Volkswagen,Golf,26.500 €,96.000 km
1446,f229388b-10f0-4378-a441-01bbd0ed3a9f,Volkswagen,Golf,14.900 €,93.500 km
1447,9be43de9-bb57-4ce7-93c7-6c691813ec61,Volkswagen,Golf,19.900 €,85.380 km
1448,2fbd5939-3b5f-4f97-930b-1386420ba95d,Volkswagen,Golf,17.350 €,98.936 km
1449,8e3a994c-acf9-4f9a-bed2-6ce897a7cdec,Volkswagen,Golf,17.990 €,98.450 km
1450,6030cc4a-be7c-44c2-ac84-91c3d5de5b01,Audi,A4,18.350 €,127.500 km
1451,c5edcc59-8f28-44f2-8876-4c836df60b3e,,,,
1452,4da5cca5-2ec7-438f-b7d6-58ef8a3399c1,Volkswagen,Caddy,15.890 €,111.418 km
1453,e007b422-9d7b-4d10-a342-4e29b183e0af,Volkswagen,Golf,10.990 €,81.576 km
1454,c33f8aa2-87be-44c3-b806-2f5f3bca9acb,BMW,320,14.749 €,94.505 km
1455,1c642e08-e4fa-4762-817c-8e564c0a1ddd,BMW,530,21.990 €,91.812 km
1456,be50f435-0f29-4558-a760-b5ad3f0c7e43,Volkswagen,Golf,14.900 €,93.500 km
1457,f343d2bf-73e4-4f87-bd84-586114953992,Volkswagen,Caddy,15.890 €,111.418 km
1458,83b72d97-dadd-48ec-b969-91ad99dc3944,BMW,530,21.990 €,91.812 km
1459,5f3ecc31-54aa-4527-824d-c5c9dd9a3fe9,Volkswagen,Sharan,17.000 €,114.000 km
1460,02fd86f7-b60b-4ae2-a524-084eeb2ec433,Mercedes-Benz,GLA 220,29.879 €,84.848 km
1461,a87328db-f0b6-4dfd-9c59-bfd1b00014ef,Volkswagen,Beetle,15.985 €,94.500 km
1462,ad59e288-92cd-4b81-934e-4a65dc0bd675,Volkswagen,Golf,16.430 €,88.000 km
1463,33857edc-3540-4fc3-a32c-15cd737eb0de,Volkswagen,Caddy,15.890 €,111.418 km
1464,b571fbe3-0da6-4af5-95bf-eaa36e73cda5,Volkswagen,Golf,10.990 €,81.576 km
1465,b91ada90-7881-4235-97c4-741ddddad412,BMW,530,21.990 €,91.812 km
1466,dd895031-9e5b-4a73-8dc3-889bdf928f1d,Volkswagen,Golf,16.490 €,103.000 km
1467,ac67dedc-6dc6-4ed7-a532-ba087af17234,Volkswagen,Golf,26.990 €,99.980 km
1468,7a6412d5-ebb4-4469-91ff-44f0b038346e,Volkswagen,Golf,14.900 €,93.500 km
1469,607bb386-c447-4d6d-98d2-f25bb21357cc,Volkswagen,Passat Variant,15.000 €,100.000 km
1470,6e8f1ed7-08d4-4988-9758-cdde6ec4cac0,Volkswagen,Golf,16.430 €,88.000 km
1471,6abbce8f-b238-4191-956b-4bf1018cf70a,Volkswagen,T5 Transporter,21.900 €,80.500 km
1472,db04c438-81b5-4979-a149-cdf3465dae15,Volkswagen,Golf,,
1473,97d315f4-9984-48a4-b66b-4ec28735175d,Volkswagen,Golf,26.990 €,99.980 km
1474,5fbda5ab-5443-46cd-8c35-0d3a5ea91ef6,BMW,530,21.990 €,91.812 km
1475,638436ac-13a9-4799-b7e7-1af542ea41b1,Volkswagen,Golf,16.490 €,103.000 km
1476,7fc501a1-3070-4448-a89c-8c35d698c296,Volkswagen,Golf,17.350 €,98.936 km
1477,52c175c0-9a3c-4cf2-9303-4a0f50391c6d,Mercedes-Benz,GLA 220,29.879 €,84.848 km
1478,21e7646a-0b2a-4cc8-914d-aa6050010dd7,Corvette,Z06,93.900 €,33.000 km
1479,5a36b1d8-1ae7-4b27-aac5-3831db1fd6f1,Opel,Zafira Life,44.990 €,11.295 km
1480,b5cf76df-8b99-4300-a250-929efc3f1405,BMW,320,14.749 €,94.505 km
1481,f3aab13e-4678-432f-be50-bcc72e6bc5ce,Volkswagen,Beetle,15.985 €,94.500 km
1482,b294143c-89ac-4809-9753-5bfe5f6d6f96,Volkswagen,Passat Variant,15.000 €,100.000 km
1483,aa4f8db8-c470-49f0-a8f3-dddf038c904d,Volkswagen,CC,15.500 €,91.000 km
1484,3e8e3f6e-5ba0-448e-8d2b-98bcd2fda9ea,Volkswagen,Caddy,15.890 €,111.418 km
1485,ac7af9f9-2e6b-4a81-a2fe-e38dcdbc09a3,Volkswagen,Golf,16.430 €,88.000 km
1486,34836f95-d1c9-4715-a7bb-c8d0e90d7821,Volkswagen,Golf,26.990 €,99.980 km
1487,5b43f3bf-dc86-4b8e-8c34-5cc724712d66,Audi,A4,17.990 €,96.500 km
1488,cc5825ff-91dc-47c6-ad3d-0933c83ae5f5,Volkswagen,Sharan,17.000 €,114.000 km
1489,8937aefd-2458-4c96-9c24-599f51c169f6,,,,
1490,49c835a0-bbc2-430b-8eb8-b20ddc09f6df,Volkswagen,Golf,16.490 €,103.000 km
1491,2cff7e87-5ef2-4c2a-b183-17d7b22b8148,Volkswagen,Golf,26.990 €,99.980 km
1492,1bb52fe5-7296-402e-8c32-b5562a90338a,Volkswagen,Golf,17.980 €,92.420 km
1493,bc0671c7-15ee-4f5c-8d13-727ce62d226c,Volkswagen,Golf,10.990 €,81.576 km
1494,6f8c2b7e-87e1-4d15-9f85-96efba97df8d,Volkswagen,Caddy,15.890 €,111.418 km
1495,dde99c00-d177-45e3-8e2c-952616814016,Mercedes-Benz,E 350,23.332 €,96.850 km
1496,23d28c29-751d-47dc-bc78-6a9a66deaeea,,,,
1497,929f2a91-94c3-4c57-8185-b7cef7fee562,Volkswagen,Golf,26.990 €,99.980 km
1498,4f9a3c59-b1f5-4f84-a730-07ea4d2f700b,Volkswagen,Golf,14.900 €,93.500 km
1499,b1f3c9fb-c667-4e38-a700-af353b13ba63,Mercedes-Benz,GLA 220,29.879 €,84.848 km
1500,560a03d5-4001-49b3-a1a5-727e1457974c,Audi,A4,17.990 €,96.500 km
1501,6a4c700e-b661-483d-b42a-4905140067aa,Volkswagen,Golf,14.299 €,100.500 km
1502,e32d7867-5d22-45d8-8096-16b3564cb7f0,Volkswagen,Golf,16.490 €,103.000 km
1503,afa45e86-a171-40bd-9ec6-ca8030c0e192,Volkswagen,Golf,16.490 €,103.000 km
1504,1bf95299-794c-452a-8da6-a2c0f53e63ee,Volkswagen,Golf,12.950 €,84.500 km
1505,4c957f52-8d02-48c1-b692-c24833545a5b,Audi,A4,17.990 €,96.500 km
1506,2c96e9dc-92a7-4873-af84-c17b4f0bdb0e,Volkswagen,Passat Variant,15.000 €,100.000 km
1507,3578369b-33f4-4bc5-a18d-c76d7cdb9b57,Mercedes-Benz,E 350,23.332 €,96.850 km
1508,b7fd2574-5241-4bf9-96b7-81f2f1ab9e37,Volkswagen,CC,15.500 €,91.000 km
1509,92de933a-54db-4cc2-9088-13fe8b0a7512,,,,
1510,f79b29c8-75d6-4722-820f-f8f7d76caa02,Audi,Q5,29.499 €,94.299 km
1511,ad3f1d45-bd9e-45de-882e-9fc3e0266bb3,BMW,320,14.749 €,94.505 km
1512,d321b7f5-33c5-41f4-b8d5-eaa138bae4de,Volkswagen,Golf,16.890 €,81.989 km
1513,e6670f34-d3c0-494f-8559-98e6c6016a22,Volkswagen,Passat Variant,15.000 €,100.000 km
1514,7888ff95-2566-4384-917d-ad3c20519aa0,Kia,pro cee'd / ProCeed,32.950 €,100 km
1515,31065fe6-d3ac-44eb-989a-f19b969647eb,Volkswagen,Golf,26.990 €,99.980 km
1516,2cb1f646-de36-4809-aa14-c7f738b288a2,Mercedes-Benz,GLA 220,29.879 €,84.848 km
1517,54320dfc-b382-496f-8850-ff95feff0f65,Volkswagen,CC,15.500 €,91.000 km
1518,236d2f51-77dd-4cc6-99c2-0d6b4b0dbeb1,Volkswagen,Beetle,15.985 €,94.500 km
1519,28630a7d-de79-487b-a9f6-8fdddf4e5457,Volkswagen,Golf,16.430 €,88.000 km
1520,97aae260-c5b8-481b-b513-6a985bc3ef8d,Audi,A3,16.490 €,85.051 km
1521,f9b7619f-ddb5-4029-9b89-56c959c30da1,BMW,118,11.990 €,113.000 km
1522,f1ad910f-89bd-4c93-b604-1c405818b81c,Volkswagen,Beetle,15.985 €,94.500 km
1523,d27caf3a-9b0b-4b3a-b001-cf9580336810,Audi,A4,17.990 €,96.500 km
1524,3c424eba-3d90-45a2-b733-458b6e2d5a31,Mercedes-Benz,E 350,18.950 €,92.702 km
1525,d79d6168-8b5b-4ec2-b7ac-7a18faf210a6,Volkswagen,Golf,14.900 €,93.500 km
1526,08b8f4fe-c2a0-4d20-8ea5-5e1c4b4a4325,BMW,320,14.749 €,94.505 km
1527,372fab14-b2be-47b4-a7df-29e205793680,Volkswagen,Passat Variant,15.000 €,100.000 km
1528,e8a7fa4b-3afd-4408-9f2d-d7d1ad183b6c,Volkswagen,Golf,17.350 €,98.936 km
1529,874ade17-6301-4edb-aaad-6f972d3c0c34,Volkswagen,Beetle,15.985 €,94.500 km
1530,ceb20376-5a0b-408d-a823-8ca42bb10b2d,Volkswagen,Sharan,17.790 €,119.535 km
1531,b1a6530c-e90f-44b0-a87c-97802eab3070,Mercedes-Benz,GLA 220,29.879 €,84.848 km
1532,d376c691-2a3a-47b1-8d6b-916602293cd7,Mercedes-Benz,E 350,23.332 €,96.850 km
1533,ab187e17-e57c-473f-b900-1c2ff2d85b1c,Volkswagen,T5 Transporter,21.900 €,80.500 km
