,car_id,erstzulassung,kraftstoffart,getriebe,leistung,hubraum,farbe
197,be50f435-0f29-4558-a760-b5ad3f0c7e43,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
198,a67f9eec-e0a0-4aa3-96f7-15cae9c8d0d8,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
199,052548c1-7e6b-4a67-b129-afaab4279295,06/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
200,42cddcf4-d894-410e-956a-e575001446b3,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
201,408523c0-4f23-4ebe-ac2f-7a8037e63262,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
202,fb821674-42de-40f7-8942-dde1ef9d90f6,,,,,,
203,a6464f59-870f-431a-91bc-793f261d0e4e,,,,,,
204,13f6b0fb-4bb8-4bf7-9066-52be984b12fe,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
205,799065dc-f9e2-4206-8bda-409e4b71f012,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
206,fd74c519-80ac-451a-8c5c-bd72f8cc8bda,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
207,6914bf8f-3459-4e61-ad2b-216ed7208c9a,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
208,f60765d8-59f7-443e-806e-ed5eca9f89f4,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
209,7cb22556-fe43-467a-b0cb-a778a2858963,07/2013,Benzin,Automatik,162 kW (220 PS),1.984 cm³,Grau Metallic
210,511aa598-fb45-47fb-905a-ad3dd7091ef7,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
211,cf15e3cb-8337-40e1-bad3-b76cfe9d8729,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
212,564c1238-a660-4cdb-9d64-bf5b72172a4b,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
213,55476133-8b7e-45f1-a708-e76eca3ae534,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
214,cd7dc8c3-6546-4845-a7b9-f0f770105339,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
215,798d178e-cfdd-4ef0-9dc7-0ef1276dca42,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
216,f3296b90-980f-4ad1-9426-391651790f20,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
217,0fdf443c-16ac-46cb-97bb-1e258814b1be,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
218,542ead59-c3e3-4446-9966-c44c0e7a1982,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
219,aef37e5a-fe7a-4303-967a-befd2629222a,09/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Weiß
220,4a6424ad-ce04-4652-a85b-a25c7dedf558,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
221,f4dc448e-b933-4a6a-8f59-ecb9e383fb32,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
222,b902f910-3872-4ba7-9315-1e41e79abbcb,06/2011,Diesel,Schaltgetriebe,95 kW (129 PS),2.143 cm³,Weiß
223,059c0c50-493e-4fc4-8a39-9873402bdeaf,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
224,1286aabd-d95d-4f26-afd2-581d62d913e5,01/2018,Benzin,Automatik,527 kW (717 PS),6.166 cm³,Silber Metallic
225,c8d639d1-2cb7-42c7-a456-f17571ad49c7,05/2012,"Benzin, E10-geeignet",Schaltgetriebe,77 kW (105 PS),1.197 cm³,Silber Metallic
226,839472ce-5c0d-4d17-8fa0-f2f5ec2156d6,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
227,e3acf926-0e64-4d14-a5c6-f9525a910076,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
228,8e24ca05-50c4-4477-a9d8-b8ddc7c91a1d,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
229,51c541cc-3c5b-46fb-a17b-7f4c3dac0c62,09/2011,Diesel,Automatik,77 kW (105 PS),1.595 cm³,Blau
230,0ae4ed71-f8c2-4289-9a8c-3d86c8c21e76,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
231,bf8217b7-302c-4df2-ba31-819e629a66fc,,,,,,
232,738655f1-c4f3-49cb-be34-85c31a2f691e,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
233,32dd9cb6-6a4f-4357-ab1f-ffa73c550b7c,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
234,d9bddd6d-7897-4745-a6a5-d97ccf68c514,08/2014,Benzin,Automatik,162 kW (220 PS),1.984 cm³,Weiß Metallic
235,09ed32bf-d60c-4263-9b9b-0f006b818c0a,05/2012,Benzin,Automatik,150 kW (204 PS),1.796 cm³,Schwarz Metallic
236,1df6eb55-dbdc-420b-96db-161c53598122,08/2020,Diesel,Automatik,110 kW (150 PS),1.950 cm³,Weiß
237,092dface-1fe6-4475-bbb9-f6b1254f0a10,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
238,e30ff721-c1f3-4be4-a44c-0ab9656cfa82,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
239,f343d2bf-73e4-4f87-bd84-586114953992,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
240,7393a341-e4bf-4b3f-8e2c-6c1c410c037f,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
241,71b22472-676d-4e4f-a0b4-661617267d8e,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
242,e7dd5d9a-8e81-4283-a6fa-3e081688ef39,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
243,c4afa53b-eafa-433f-be9f-1c851c06771f,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
244,2e6a045c-819e-4b56-bfb0-c004c3273ae5,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
245,465519db-da39-415e-b0ad-4544e83bf77f,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
246,5dc63251-b112-4d6f-ac2d-82f44b33a32d,09/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Weiß
247,b0a378e6-df23-4573-a6f5-400c6a365fe7,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
248,594c055b-dd4f-45a4-9dac-3844cc2eceae,04/2012,Benzin,Automatik,185 kW (252 PS),3.498 cm³,Grau Metallic
249,e09aff48-5738-4122-959c-790933bbbb34,06/2013,"Benzin, E10-geeignet",Automatik,195 kW (265 PS),1.984 cm³,Weiß
250,323b7088-d74d-44bb-ad5d-3f9916c77773,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
251,cc9e4994-5575-40ac-bc95-635e2fd84217,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
252,84580b6a-2a4b-48c1-bc74-f37d217cbe6e,03/2019,Diesel,Automatik,210 kW (286 PS),2.967 cm³,Weiß Metallic
253,31ae4ab4-ea66-4fe5-afa5-797b51f213d6,07/2017,Diesel,Automatik,110 kW (150 PS),1.995 cm³,Blau Metallic
254,78ea92ca-a424-4418-9e8c-f0ba4d9f8a3e,08/2015,Benzin,Automatik,330 kW (449 PS),4.395 cm³,Schwarz Metallic
255,69e7f362-034b-482d-87f0-96df862681c3,09/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Weiß
256,38f8b967-2516-4b1f-92e0-00a077b6d0f5,04/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Weiß
257,641fbf51-bd61-44b9-846b-d8b567b34777,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
258,43967d6b-077b-42ca-911f-c8167066bf89,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
259,69caacf4-bb56-4185-b288-5c11ee0b3a88,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
260,1967fd57-71a7-4141-8dd2-84acafc94848,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
261,93fcb1ff-61ad-4f5d-ab0c-0e423cd4f024,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
262,cf7d37d2-cbdd-4f98-80b0-bc8a7b3cb91e,03/2011,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Grau Metallic
263,946cff3c-be62-4c4c-b2e2-a111c10eb0a1,11/2014,Benzin,Schaltgetriebe,169 kW (230 PS),1.984 cm³,Schwarz Metallic
264,6be79e83-7f87-4c1b-9505-1e3da4d1adb5,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
265,7504cdee-442c-4ba8-a52d-88fbc77b78cd,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
266,7818e77c-c873-4bdd-a58c-84ba8a317546,01/2022,Benzin,Automatik,320 kW (435 PS),2.999 cm³,Weiß
267,79ba437b-46d3-4595-b948-dcea2f76943a,04/2009,Benzin,Automatik,118 kW (160 PS),1.390 cm³,Silber Metallic
268,c4a4a5d4-3166-469e-9b85-1d8137af5d4e,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
269,3c844b99-4c4a-4116-850c-0cdb47421639,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
270,b22e7dd4-6255-4983-b797-83d90087b096,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
271,d1f45657-ff33-4b38-b502-a9e4e5cc7dc8,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
272,fdea1f35-c963-4673-a856-a63126cd1ed5,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
273,25ef083b-8e9b-49b8-9546-c2b9764107e3,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
274,b8af83cc-af9b-4ad0-ae6f-8dda9c5576ae,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
275,c22212df-6f01-4566-8678-19ca6742f2a6,12/2021,Benzin,Automatik,110 kW (150 PS),1.498 cm³,Grau Metallic
276,45b98928-ca50-4a8e-b86f-c2548482e737,10/2015,"Benzin, E10-geeignet",Schaltgetriebe,81 kW (110 PS),1.197 cm³,Weiß
277,2d8d52f7-a01b-4d2f-93e5-56b55acee48d,,,,,,
278,c4d80179-ebc9-4450-a192-340ca096a67e,06/2020,Diesel,Automatik,140 kW (190 PS),1.968 cm³,Grau Metallic
279,757239cb-3748-4db8-8997-76687566dbef,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
280,8e18eaa5-aa68-48f7-95b9-27aea45b40c3,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
281,f6a4a7d7-be60-4331-8e6a-e0e65d931dad,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
282,68966ea3-a11e-41d0-a585-5738a8a4e589,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
283,93aa7799-b023-44d1-8428-dae205e11c6b,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
284,97d315f4-9984-48a4-b66b-4ec28735175d,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
285,fe79c5c5-13cf-4022-aa72-83896678d86d,09/2013,Diesel,Automatik,150 kW (204 PS),2.967 cm³,Grau Metallic
286,2748ef93-3062-445d-ac9e-15076e0d701a,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
287,34fde8a3-1bfc-4744-92dd-d6e861dd5077,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
288,5edf1c6e-6c02-44ed-ab8f-57afdda707c1,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
289,dbcd7454-7b51-4063-b41c-662e0c429689,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
290,6b3a556a-1ef5-421f-9b23-15979d1bf49a,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
291,a4d47c3f-447f-494d-88fe-1eaf7bc424e6,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
292,36f48865-271c-4796-ba80-f34162bcb1b8,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
293,136e02af-dd4b-4737-8642-98043301a321,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
294,aa9fe491-1f3a-427f-a2dd-ed2af16acfee,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
295,a51d7b9a-56f2-4e03-8949-747b148c9729,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
296,c9e45afe-c005-457a-8535-8ec9a06030a7,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
297,3ba778cf-b8ec-4a6b-bd37-38d45bcf58e0,2015/02,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
298,6d53a8cf-3964-4fb8-9fe8-8a04572d3f7f,06/2010,Benzin,Automatik,170 kW (231 PS),2.997 cm³,Schwarz Metallic
299,d7ce7ccf-c8c0-42bb-be18-3385273f3d4e,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
300,28079320-9d74-44a8-b2de-14a6a18ab5d7,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
301,7e42d41a-ff3b-4da0-a893-bb52b5203b03,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
302,7bed99c2-991a-40dd-87b2-81b7ff644ff4,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
303,95050b81-fda2-408f-81ed-fbe1ef3217d2,12/2018,Diesel,Automatik,147 kW (200 PS),2.199 cm³,Weiß Metallic
304,aac6347e-3b2d-465a-a0bb-8b0ad8385b98,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
305,8b2eab6a-57da-4b1b-ad7d-82326128357d,09/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Weiß
306,7b656d71-ab45-4249-ab65-31f94872962e,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
307,2d25b808-dcdb-406d-8ec5-44b6bcdc71ee,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
308,662f63e9-032a-4996-891d-64b19395463a,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
309,d1f54f27-be76-4b6e-9044-bd8ec19c3ae1,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
310,c75a299e-831a-4209-a19f-f8460215bbd8,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
311,1a5bf088-b99e-4ec5-ab83-333bcad34c50,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
312,846c534d-4c5f-4e6a-88e2-70c614cb5ae2,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
313,fa62910a-beac-4d50-b470-56cd11f04d1e,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
314,ab9de46b-fbb6-433b-aa76-2ea95381bdb9,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
315,59fa91e0-6c3e-4c6f-885d-66c592793b01,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
316,b0179f5d-acc8-4fed-a019-c46464fded75,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
317,4f911ad0-92fb-4135-baf6-eeb7852c1147,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
318,0bb27122-7026-45a0-9b67-5f6dd0c95e97,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
319,d2e48140-3325-447a-875c-d80f72128646,03/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
320,fcd40bce-01ee-43e7-9688-48f243ef2248,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
321,dd093811-5647-4384-ace8-dd32fe3ae23b,07/2013,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Schwarz Metallic
322,13996398-19e9-4688-9dcc-2ce62fb2f063,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
323,9643124f-db26-46dd-bb09-ad704682f6c7,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
324,cd8c1152-bf12-415f-8d8b-5fe5048d77a3,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
325,fe4afd2e-a6ab-4691-81d9-d711132538e9,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
326,88758b97-377d-40f3-a236-d04f085cd4eb,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
327,7f1b1797-653d-4c05-a832-9368262941ef,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
328,3c9287db-b343-4951-872a-6d6725a3fbe8,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
329,ab66ada7-ec3d-4ae0-b6a8-b0fc16fc3b59,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
330,9c9174b0-5fcd-4f62-b4bd-54a1e5b25301,2010/04,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
331,427865e5-6281-4b97-9e47-002808dd203a,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
332,665e40e7-8b5d-49d2-8822-fda0d5ad7683,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
333,fd1be87e-4b51-4fcf-a3e2-c445ddbf2dd9,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
334,8a525311-9f9f-4ce9-9ee8-c120702cdf1f,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
335,d2ab7e14-f649-4ce4-9a62-b3c76ebb351b,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
336,28823e3c-4b46-4f40-9a10-d83a7b0928b2,04/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Weiß
337,44fce7c0-f7aa-4ff5-9ad8-5fec4e61a051,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
338,cfb7dd02-5f1e-49ff-9d1b-bd6854c65bc4,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
339,2f46964f-f6eb-43db-a119-88958afe9a16,08/2013,Diesel,Automatik,81 kW (110 PS),1.598 cm³,Blau Metallic
340,1dcdfb7b-beb8-4ba5-8115-1739b1441918,04/2016,"Benzin, E10-geeignet",Automatik,110 kW (150 PS),1.395 cm³,Grau Metallic
341,d0f00545-96d9-4b1d-8214-43ccaaca167b,02/2012,Diesel,Schaltgetriebe,132 kW (179 PS),1.968 cm³,Grau Metallic
342,308f3567-f762-42d4-9629-5066c207b479,04/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Weiß
343,4d467a32-4a6a-4119-aefc-b7f29f44c91c,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
344,254a20cd-0de1-4a17-97a8-ef545f8b2458,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
345,0c49e902-ca09-49a9-a448-4e5a57e3eaf4,,,,,,
346,9b3161cd-3029-4990-9f54-1bf754f7feec,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
347,e617e9f2-3271-44b2-b16e-d86d0612a69d,01/2014,Benzin,Schaltgetriebe,77 kW (105 PS),1.197 cm³,Schwarz Metallic
348,c03c727e-c2ba-47b7-a7eb-9dd139c24a9e,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
349,38ae4d1a-780a-4205-ba6d-6b9b6b0b2255,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
350,aa23556a-de54-4be2-8748-ee27714b653a,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
351,bfbd54cc-00e9-4aa5-a12a-9fc44af2e733,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
352,e912e017-e86d-4bc5-9b14-2435a5c3ffa2,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
353,c47d8ae3-cff7-439b-9b88-a8a6209225fe,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
354,9c27ea77-104e-421b-8a3c-ce616f32d8a6,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
355,922f3dde-1b00-4879-a21d-cc0584167ff1,08/2014,Benzin,Automatik,110 kW (150 PS),1.395 cm³,Grau Metallic
356,20e2ede2-220f-445d-a02e-a2515145b186,05/2013,Benzin,Automatik,173 kW (235 PS),1.984 cm³,Grau Metallic
357,98400a13-2dd4-49bf-8322-f50c5e1be738,02/2010,Benzin,Automatik,199 kW (271 PS),1.984 cm³,Blau Metallic
358,234d8672-9c40-4a17-b31d-a081c37e3460,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
359,eda496eb-92f2-41cf-afb8-91c04a7cc051,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
360,30c166da-cae7-4f29-bd61-a1c9389b439e,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
361,849d4c9f-5a3d-4448-b4bd-315582b87419,12/2020,"Benzin, E10-geeignet",Schaltgetriebe,75 kW (102 PS),1.499 cm³,Schwarz Metallic
362,7d3b6c5c-f059-40c4-8481-944df9803524,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
363,b124a630-e19f-4cb2-a6d4-5d8c55be7ab9,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
364,72ebaeb1-3211-4907-a6bf-a6acc63ac70e,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
365,1f00c1bc-863b-4a47-b933-afefdc340276,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
366,552b0c53-88c4-4446-b481-2e484085a775,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
367,f1fe04bb-e2f0-48b8-9d76-9d30225ba3f4,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
368,c4b519c8-144e-4257-a3f2-211eb2656f46,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
369,2c3a4769-7a87-4645-b887-55853462feec,05/2013,Benzin,Schaltgetriebe,103 kW (140 PS),1.395 cm³,Weiß Metallic
370,322b6d44-cd2f-49b2-9e43-e67daed8d2a6,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
371,a5cee686-c8d0-44e5-81c4-f76270855278,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
372,61088944-450b-4ae4-a2df-873e0e581ae7,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
373,afc3044c-0abe-46b4-b633-1190d972b44b,12/2020,Benzin,Automatik,135 kW (184 PS),1.998 cm³,Weiß
374,dbd54f34-7c7c-4620-9caf-a83dcb4b5e8d,,Elektro,Automatik,100 kW (136 PS),,Blau
375,2c416eb6-cdd3-4fd5-b279-3c8456f9be65,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
376,44c3b22c-65d3-4174-9177-ac6467aadbc6,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
377,3fdf48c6-32fe-48a0-95fc-d33b35dd94dc,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
378,085332bc-0cee-4404-b910-485191ab8d30,05/2014,Benzin,Schaltgetriebe,155 kW (211 PS),1.984 cm³,Grau Metallic
379,c604b9da-083e-437b-bbc5-0d098d5833b5,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
380,b0354fc9-759f-4b1c-aa5f-5042072eae59,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
381,e6a63952-b619-48aa-807a-975cfb8d5fac,04/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Weiß
382,8e3d623a-50db-4e92-9908-ed7fe7e45cc0,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
383,7ce8e006-17bb-4be7-9f72-4e5312cb0a44,05/2015,Benzin,Automatik,155 kW (211 PS),1.991 cm³,Weiß
384,823062b5-fc3d-4416-924e-2c85870c25de,,,,,,
385,dec263f8-4901-4ca5-b09e-1e092cef4c99,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
386,09867be8-fcf0-40ef-8a17-9f4f90bf8aae,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
387,9d4d37fe-d5c3-4a76-96b3-dc282fb6b376,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
388,abd31c63-6bb5-4ddd-a129-86219260c120,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
389,638e7aa5-7d3f-4f76-a858-aed5f8e75f3c,2013/11,Benzin,Automatik,90 kW (122 PS),1.390 cm³,Braun Metallic
390,977719cf-8d88-4e8e-8c1c-bc28116bebd3,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
391,1a444174-2d8e-47d3-a1d9-d4c5105d4069,,,,,,
392,ffede045-a0b4-4c14-9529-ad13f6c51f4d,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
